release_date,year,artistName,trackName,trackID,acoustincess,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,chart_position,genres
1966-11-13 01:00:00,1966,Beatles,We Can Work It Out,1hTUFqJuQAMjXVGwUPWDqi,0.0635,0.378,135693,0.677,0.0,2,0.183,-8.63,1,0.0298,106.071,4,0.648,62,16,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
1966-11-15 00:00:00,1966,Righteous Brothers,(You're My) Soul And Inspiration,4UZZ2ZSoW7nGM6qMxb9jY8,0.7440000000000001,0.303,195720,0.563,2.04e-06,11,0.236,-8.681000000000001,1,0.039,93.735,4,0.194,23,3,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll']"
1966-11-24 00:00:00,1966,Roger Williams,Born Free,3AuPRF3WVgtCNvvspIWc0Z,0.605,0.627,144973,0.5710000000000001,8.66e-06,0,0.202,-11.109000000000002,1,0.0355,117.903,4,0.5660000000000001,31,12,"['adult standards', 'ballroom', 'easy listening', 'lounge']"
1966-12-03 00:00:00,1966,Beatles,Nowhere Man,5SUlhldQJtOhUr2GzH5RI7,0.00797,0.534,163693,0.624,0.0,4,0.128,-9.589,1,0.0462,121.402,4,0.687,63,90,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
1966-12-07 00:00:00,1966,Wilson Pickett,"Land Of 1,000 Dances",2xZe1Io3ueEQYJrg8GL0PT,0.007390000000000002,0.624,142040,0.758,0.104,9,0.222,-8.69,1,0.122,174.946,4,0.7829999999999999,0,84,[]
1966-12-07 01:00:00,1966,New Vaudeville Band,Winchester Cathedral,3Q51jQuzjEDMTyFX4pT2dK,0.614,0.847,136838,0.371,3.55e-06,7,0.0502,-13.909,1,0.0659,122.638,4,0.914,32,18,"['british invasion', 'merseybeat', 'vaudeville']"
1966-12-12 00:00:00,1966,Robert Parker,Barefootin',0VwK5pLjwFPy8FSEC1htp9,0.409,0.7340000000000001,157173,0.477,0.000662,6,0.0768,-10.822,1,0.0485,145.188,4,0.939,41,58,[]
1966-12-20 00:00:00,1966,Rolling Stones,19th Nervous Breakdown,21ElXnithj4MX8E4rg5lh8,0.0142,0.477,236400,0.8420000000000001,0.106,4,0.271,-7.356,1,0.0371,96.457,4,0.7959999999999999,49,62,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']"
1967-01-01 00:00:00,1967,Petula Clark,Don't Sleep In The Subway,5k8vjyVDgLquE3tKPJxTFA,0.7559999999999999,0.418,175707,0.539,0.0,10,0.56,-7.327000000000001,1,0.036000000000000004,133.626,4,0.507,32,99,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'folk', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll']"
1967-01-01 01:00:00,1967,Strawberry Alarm Clock,Incense And Peppermints,16iApoNZYaN6gbMtRRVV6B,0.033,0.484,167453,0.655,0.0,4,0.0885,-11.118,1,0.0316,133.158,4,0.634,50,23,"['bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'psychedelic rock', 'sunshine pop']"
1967-01-01 02:00:00,1967,Easy Beats,Friday On My Mind,2CT08rpgdut8qQs7IAzMGi,0.38,0.374,163293,0.991,0.000719,9,0.0929,-1.101,1,0.0813,95.105,4,0.51,57,66,"['australian rock', 'bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock']"
1967-01-01 03:00:00,1967,Vicki Carr,It Must Be Him,0TepCB1npldYLV9vWk8L2F,0.8029999999999999,0.479,171760,0.472,5.07e-05,4,0.672,-10.032,1,0.0539,108.598,4,0.721,42,25,['adult standards']
1967-01-01 04:00:00,1967,Brenton Wood,Gimme Little Sign,1h4XVjt26ZCDKmeEoHxT07,0.154,0.742,141329,0.6629999999999999,0.0,10,0.197,-5.06,0,0.0321,113.005,4,0.913,51,26,"['classic soul', 'motown', 'soul']"
1967-01-01 05:00:00,1967,Blue Magoos,(We Ain't Got) Nothin' Yet,6cQdZhnwKIeLud5qTD7BuQ,0.523,0.398,135747,0.8640000000000001,0.0,10,0.0985,-8.199,1,0.0492,148.47,4,0.782,39,65,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
1967-01-01 06:00:00,1967,Young Rascals,How Can I Be Sure,4NnhLA66RRLXxKbiiscU9R,0.841,0.231,175076,0.455,0.0,2,0.0823,-8.06,1,0.0296,166.705,3,0.391,38,63,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'merseybeat', 'motown', 'psychedelic rock', 'rock-and-roll']"
1967-01-01 07:00:00,1967,Mama's and The Papa's,Dedicated To The One I Love,1mFrjW8e8fuAOowlU3Q3Dr,0.8140000000000001,0.396,178733,0.452,0.0,7,0.192,-8.809,1,0.0326,103.264,4,0.307,58,62,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']"
1967-01-01 08:00:00,1967,Monkees,"A Little Bit You, A Little Bit Me",4CeMCGrUZByXsrPUV7Qzsu,0.114,0.609,168053,0.818,0.316,5,0.0999,-4.62,1,0.0425,78.955,4,0.922,44,60,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']"
1967-01-01 09:00:00,1967,Aretha Franklin,Baby I Love You,2vWpexnqyNzFoUpmLHxGVb,0.625,0.6809999999999999,159107,0.261,2.09e-06,0,0.247,-17.347,1,0.0326,91.357,4,0.795,47,59,"['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']"
1967-01-01 10:00:00,1967,Petula Clark,This Is My Song,1Jr8j7qBH99ZCiQn0tsmfT,0.725,0.179,193765,0.39,0.0,5,0.13,-8.15,1,0.0336,65.921,4,0.399,37,52,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'folk', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll']"
1967-01-01 11:00:00,1967,Jefferson Airplane,Somebody To Love,4uGIJG1jYFonGc4LGp5uQL,0.408,0.504,174840,0.578,0.0,4,0.321,-9.302,1,0.031,132.411,4,0.654,68,33,"['acid rock', 'album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'roots rock']"
1967-01-01 12:00:00,1967,Esquires,Get On Up,2a7C7IcqJeNp2d361QjuN4,0.596,0.7040000000000001,144600,0.472,0.0,9,0.0604,-12.508,1,0.0315,117.931,4,0.963,25,34,['chicago soul']
1967-01-01 13:00:00,1967,Cowsills,"The Rain, The Park And Other Things",5Ozv6hQIj20iX3nFfJCe8E,0.809,0.376,184240,0.662,0.00131,11,0.6829999999999999,-8.771,1,0.0404,131.582,4,0.691,49,49,"['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'underground power pop']"
1967-01-01 14:00:00,1967,Martha and The Vandella,Jimmy Mack,7N3UAu6FkwdBg9J7OONBBP,0.765,0.701,163733,0.517,0.0,2,0.385,-7.951,1,0.0357,127.401,4,0.688,55,36,"['adult standards', 'brill building pop', 'classic girl group', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
1967-01-01 15:00:00,1967,Fifth Dimension,"Up, Up And Away",3JdToGxgvH9SnO1a605Ztr,0.599,0.393,163347,0.362,0.0,7,0.333,-14.601,0,0.0305,107.645,5,0.515,47,47,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']"
1967-01-01 16:00:00,1967,Spencer Davis Group,Gimme Some Lovin',3Z4ZuDrY684IFTBz2ze708,0.21600000000000005,0.598,178840,0.564,0.000204,0,0.277,-6.454,1,0.0319,147.62,4,0.43,59,68,"['blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll']"
1967-01-01 17:00:00,1967,Grass Roots,Let's Live For Today,4gdEz14ldagJbRhT3tkxHC,0.557,0.552,170107,0.4920000000000001,0.0,1,0.11,-7.971,0,0.0307,116.173,4,0.345,27,70,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock', 'sunshine pop']"
1967-01-01 18:00:00,1967,Association,Never My Love,32ssNweOtmacNBEC2kHzA8,0.171,0.435,187693,0.428,0.000708,6,0.149,-11.747,1,0.0268,95.534,4,0.61,52,20,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'soft rock', 'sunshine pop']"
1967-01-01 19:00:00,1967,Sam and Dave,Soul Man,4eGHlplaq1ME8oetnTuFFf,0.263,0.79,159000,0.41,0.00314,0,0.174,-13.241,1,0.0343,112.345,4,0.815,64,19,"['brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul', 'southern soul']"
1967-01-01 20:00:00,1967,Box Tops,The Letter,6RJK553YhstRzyKA4mug09,0.252,0.638,112800,0.428,0.0,9,0.132,-12.156,0,0.0687,139.434,4,0.901,62,2,"['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'psychedelic rock']"
1967-01-01 21:00:00,1967,Electric Prunes,I Had Too Much To Dream Last Night,5YgCmkSdGukXqK3fJlX4pQ,0.354,0.341,178144,0.7140000000000001,0.0,2,0.31,-7.997999999999997,0,0.0404,147.60399999999996,4,0.412,48,93,"['acid rock', 'bubblegum pop', 'classic garage rock', 'experimental rock', 'folk rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
1967-01-01 22:00:00,1967,Association,Windy,1lHiKWnlJtjzA4vHnjAr39,0.363,0.6759999999999999,176600,0.6809999999999999,0.191,5,0.0967,-9.223,1,0.0292,132.953,4,0.901,44,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'soft rock', 'sunshine pop']"
1967-01-01 23:00:00,1967,Tremeloes,Here Comes My Baby,4jKq3767lb2mWKCvas6E7Z,0.0154,0.514,184107,0.882,0.0,7,0.389,-5.306,1,0.0491,92.147,4,0.942,50,89,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'nederpop', 'rock-and-roll']"
1967-01-02 00:00:00,1967,Marvin Gaye and Tammi Terrell,Ain't No Mountain High Enough,5VA0yC7w6ujXmK8RAX3ifw,0.403,0.654,147173,0.7879999999999999,0.0,7,0.243,-5.067,1,0.0358,129.93200000000002,4,0.772,11,87,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']"
1967-01-02 01:00:00,1967,Neil Diamond,"Girl, You'll Be A Woman Soon",1BmVQ5RGqqtF5cnsv6cQYu,0.5670000000000001,0.515,180253,0.6409999999999999,0.0642,5,0.322,-5.573,1,0.0272,109.556,4,0.655,58,86,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
1967-01-02 02:00:00,1967,Royal Guardsmen,Snoopy Vs. The Red Baron,6qF3qHvzEmh7bkdBatxQuS,0.436,0.612,160680,0.8370000000000001,0.0,6,0.337,-8.504,1,0.0609,126.783,4,0.7490000000000001,39,84,['bubblegum pop']
1967-01-02 03:00:00,1967,Dionne Warwick,Alfie,5eeZr5k6eprE1NToNTZuxs,0.929,0.317,165306,0.293,5.29e-06,10,0.132,-9.849,1,0.0328,137.06,4,0.183,32,44,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
1967-01-02 04:00:00,1967,Young Rascals,Groovin',3c2kMiSB86tVq1J4oULmvL,0.595,0.605,151289,0.455,0.0,5,0.0816,-8.902999999999997,0,0.0301,106.825,4,0.6779999999999999,56,9,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'merseybeat', 'motown', 'psychedelic rock', 'rock-and-roll']"
1967-01-02 05:00:00,1967,Music Explosion,Little Bit O' Soul,4Cl6BCh0RGp9puOTMkZlMM,0.384,0.539,141867,0.6940000000000001,0.0,7,0.202,-8.627,1,0.0697,131.901,4,0.877,37,11,[]
1967-01-02 06:00:00,1967,Jefferson Airplane,White Rabbit,4vpeKl0vMGdAXpZiQB2Dtd,0.486,0.551,150640,0.293,0.000273,2,0.0864,-12.503,1,0.0272,106.798,4,0.322,68,81,"['acid rock', 'album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'roots rock']"
1967-01-02 07:00:00,1967,James Brown and The Famous Flames,Cold Sweat,181EUdkhZJQrLcwLbSD9Wz,0.705,0.635,135520,0.438,3.48e-05,5,0.127,-16.171,1,0.142,157.127,4,0.964,23,77,"['funk', 'motown', 'soul']"
1967-01-02 08:00:00,1967,Aaron Neville,Tell It Like It Is,7GSRH3L0HAM3StkAkYVamC,0.449,0.61,165960,0.376,2.18e-06,2,0.198,-9.194,0,0.0287,93.706,3,0.565,50,76,"['motown', 'soul']"
1967-01-02 09:00:00,1967,Buckinghams,Kind Of A Drag,3RnsnfrquBAy6kIejQzc2C,0.857,0.271,126520,0.7829999999999999,0.00965,7,0.285,-7.996,1,0.0457,138.836,4,0.5329999999999999,40,16,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'soft rock']"
1967-01-02 10:00:00,1967,Wilson Pickett,Funky Broadway,4Kj7BJGxHXqNiAGXVD2xAH,0.0702,0.705,156893,0.349,0.00181,9,0.0786,-16.017,1,0.0411,121.064,4,0.95,35,73,"['adult standards', 'brill building pop', 'classic soul', 'folk rock', 'funk', 'memphis soul', 'motown', 'rock-and-roll', 'soul', 'southern soul']"
1967-01-02 11:00:00,1967,Peaches and Herb,Close Your Eyes,0d9rN4NbUgOtuPyQa2286E,0.653,0.489,154173,0.208,1.87e-06,7,0.102,-14.906,1,0.0306,81.48899999999998,3,0.48,34,71,"['classic soul', 'disco', 'motown']"
1967-01-02 12:00:00,1967,Four Tops,Bernadette,3z7NGMJjpG5IlMJq6TUjuW,0.145,0.65,183827,0.722,0.0,6,0.232,-10.91,1,0.0317,111.315,4,0.715,42,82,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'folk rock', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']"
1967-01-02 13:00:00,1967,Bobby Vinton,Please Love Me Forever,4YNKYvRIvrIqcrJNv1u4v0,0.615,0.455,157533,0.265,1.02e-05,6,0.237,-11.402,0,0.029,76.005,4,0.278,47,43,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'easy listening', 'lounge', 'rock-and-roll']"
1967-01-03 00:00:00,1967,Bar-Kays,Soul Finger,587XH1B2mSN1mRuntGMmbz,0.0423,0.66,139400,0.631,0.907,4,0.402,-7.834,1,0.031,115.372,4,0.852,27,67,"['classic soul', 'disco', 'electro', 'funk', 'memphis soul', 'motown', 'popping', 'post-disco', 'soul', 'southern soul']"
1967-01-04 00:00:00,1967,Doors,Light My Fire,5uvosCdMlFdTXhoazkTI5R,0.369,0.413,429760,0.725,2.1600000000000007e-05,3,0.0905,-5.787000000000001,0,0.0324,124.618,4,0.44,71,6,"['acid rock', 'album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']"
1967-01-05 00:00:00,1967,Tommy James and The Shondells,Mirage,28DmQwWGctmkziuiuTqFBK,0.466,0.6709999999999999,160387,0.541,2.38e-06,9,0.0616,-10.905,1,0.0442,128.583,4,0.732,30,97,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']"
1967-01-05 01:00:00,1967,Tommy James and The Shondells,I Think We're Alone Now,3AXDLGI5TIYi72JcYFvNpv,0.0722,0.7829999999999999,130320,0.42,0.0316,11,0.0692,-11.05,0,0.103,131.75,4,0.716,54,12,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']"
1967-01-09 00:00:00,1967,Monkees,I'm A Believer,3G7tRC24Uh09Hmp1KZ7LQ2,0.7070000000000001,0.526,167373,0.775,2.05e-05,0,0.217,-6.05,1,0.0352,80.10600000000002,4,0.962,72,5,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']"
1967-01-14 00:00:00,1967,Frankie Valli,Can't Take My Eyes Off You,6ft9PAgNOjmZ2kFVP7LGqb,0.5660000000000001,0.575,203240,0.764,1.07e-05,4,0.0692,-7.447999999999999,1,0.0746,123.821,4,0.536,68,10,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'soft rock']"
1967-01-20 00:00:00,1967,Rolling Stones,Ruby Tuesday,4hupcimlg3UBbW1kAQ6vrT,0.831,0.524,196493,0.5529999999999999,0.0,0,0.174,-10.767,1,0.0292,104.578,4,0.517,63,24,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']"
1967-01-23 00:00:00,1967,Supremes,Love Is Here And Now You're Gone,4KUGhh0lsJ8GxQJ1Um8UrB,0.383,0.575,167907,0.643,0.0,5,0.0925,-7.744,0,0.0504,113.958,4,0.846,41,28,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'folk rock', 'funk', 'motown', 'quiet storm', 'soul']"
1967-01-26 00:00:00,1967,Hombres,Let It Out (Let It All Hang Out),2WEuOkrct2jGDHkBYVCkmZ,0.146,0.604,124080,0.505,0.000286,9,0.0975,-12.404000000000002,1,0.0487,121.588,4,0.7070000000000001,22,69,['classic garage rock']
1967-01-30 00:00:00,1967,Seekers,Georgy Girl,73XQBWHSVLL1939hb8cQTm,0.265,0.515,140440,0.496,0.0,4,0.182,-7.4460000000000015,1,0.0324,153.582,4,0.6509999999999999,55,57,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'traditional folk']"
1967-02-01 00:00:00,1967,Robert Knight,Everlasting Love,0YR8dAoJh6Hba2c9EvppJI,0.624,0.618,179493,0.442,0.0291,9,0.106,-13.154000000000002,1,0.0313,116.113,4,0.403,20,90,[]
1967-02-01 01:00:00,1967,Lesley Gore,California Nights,361voLkTmDFBk0Wb6JPg9q,0.369,0.322,164000,0.341,3.44e-06,7,0.358,-10.788,1,0.0304,125.482,4,0.226,31,61,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'folk rock', 'rock-and-roll']"
1967-02-07 00:00:00,1967,Jackie Wilson,(Your Love Keeps Lifting Me) Higher And Higher,6CpuPf7JnII5dM3c1NVYQL,0.0709,0.5760000000000001,176933,0.812,0.0,7,0.0644,-7.439,1,0.0638,96.319,4,0.964,37,53,"['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
1967-02-22 00:00:00,1967,Hollies,On A Carousel,0zV8gHHcSVDy9czQWrztC3,0.133,0.588,194533,0.562,2.05e-05,0,0.639,-10.861,1,0.0294,121.312,4,0.698,34,42,"['adult standards', 'album rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock']"
1967-03-01 00:00:00,1967,Herman's Hermits,There's A Kind Of Hush,3M1DkaY8EWkg7UVj18DaMz,0.17800000000000002,0.5660000000000001,156027,0.6659999999999999,4.39e-05,0,0.213,-5.48,1,0.0319,128.246,4,0.863,38,50,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll']"
1967-03-01 01:00:00,1967,Tom Jones,"Green, Green Grass Of Home",5BFWQXNGPYadZxNKxY1UfU,0.157,0.5429999999999999,184893,0.41,0.0,8,0.0996,-13.253,1,0.0268,95.363,4,0.8170000000000001,60,98,"['adult standards', 'british invasion', 'mellow gold']"
1967-03-10 00:00:00,1967,Aretha Franklin,I Never Loved A Man (The Way I Love You),1hES47PrbU8GPTI5A9lsr0,0.3670000000000001,0.657,171773,0.371,0.0459,5,0.157,-9.186,1,0.0359,134.86700000000002,4,0.7090000000000001,53,75,"['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']"
1967-03-10 01:00:00,1967,Aretha Franklin,Respect,7s25THrKz86DM225dOYwnr,0.16399999999999998,0.805,147600,0.5579999999999999,2.2e-05,0,0.0546,-5.226,1,0.041,114.95,4,0.965,72,13,"['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']"
1967-03-24 00:00:00,1967,Janis Ian,Society's Child,14sAYIJRF17wYW4z1nMTie,0.636,0.517,165680,0.0672,0.0,9,0.118,-13.287,1,0.0398,110.479,4,0.241,15,85,"['folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'traditional folk']"
1967-03-25 00:00:00,1967,Diana Ross and The Supremes,Reflections,4yChgYDVcQrAgIEIErW27b,0.273,0.687,169893,0.45,0.0,1,0.0694,-10.379,1,0.0258,99.832,4,0.752,49,41,"['classic girl group', 'motown', 'soul']"
1967-04-01 00:00:00,1967,Keith,98.6,602FffJEffSJnWC8eHDIwv,0.38,0.542,187400,0.335,0.0,7,0.0828,-10.291,1,0.0383,74.524,4,0.504,33,79,['bubblegum pop']
1967-04-01 01:00:00,1967,Turtles,Happy Together,1JO1xLtVc8mWhIoE3YaCL0,0.55,0.584,176293,0.3670000000000001,1.3800000000000007e-05,6,0.0818,-9.638,0,0.0328,120.175,4,0.588,73,8,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock']"
1967-04-01 02:00:00,1967,Turtles,She'd Rather Be With Me,7Ko8eQ58gmHF8m3drHGUZT,0.271,0.489,141840,0.775,0.000754,6,0.152,-11.057,1,0.0315,124.335,4,0.939,46,78,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock']"
1967-04-07 00:00:00,1967,Every Mothers' Son,Come On Down To My Boat,26QAg7zLNAOSKbrslg07Mv,0.425,0.601,155147,0.711,0.0,10,0.0329,-6.822,1,0.0337,127.8,4,0.925,32,22,"['bubblegum pop', 'folk rock']"
1967-04-11 00:00:00,1967,Marvin Gaye and Tammi Terrell,Your Precious Love,7Bizf3PgirXJhkSTgyjUWC,0.268,0.429,183960,0.386,0.0,10,0.106,-10.611,1,0.0338,202.717,3,0.665,16,32,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']"
1967-04-19 00:00:00,1967,Arthur Conley,Sweet Soul Music,0pvA063uNyGQFp7DNtmk0P,0.104,0.59,141067,0.659,6.56e-06,5,0.35600000000000004,-9.669,1,0.0697,80.20100000000002,4,0.965,60,17,"['classic soul', 'motown', 'soul', 'southern soul']"
1967-04-22 00:00:00,1967,Monkees,Daydream Believer,7uEcCGtM1FBBGIhPozhJjv,0.256,0.51,179613,0.488,0.0,7,0.11,-10.304,1,0.0304,125.683,4,0.649,69,94,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']"
1967-05-03 00:00:00,1967,Procol Harum,A Whiter Shade Of Pale,78ZqE2tjAxbqEGGlvGnQfT,0.504,0.249,248947,0.66,0.0026,0,0.0891,-6.905,1,0.0342,149.813,4,0.435,67,38,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'progressive rock', 'psychedelic rock', 'symphonic rock']"
1967-05-09 00:00:00,1967,Five Americans,Western Union,1Joe94gUml6QWqLCXl9c7U,0.0556,0.562,150507,0.845,0.0,2,0.0633,-7.233,1,0.0436,116.612,4,0.831,31,58,"['bubblegum pop', 'classic garage rock', 'freakbeat']"
1967-05-20 00:00:00,1967,Tremeloes,Silence Is Golden,0tY6WuVkmCth6YHl8xKrew,0.0557,0.436,190933,0.565,0.0,4,0.244,-7.268,1,0.0294,112.169,4,0.5820000000000001,53,45,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'nederpop', 'rock-and-roll']"
1967-06-01 00:00:00,1967,Buckinghams,"Mercy, Mercy, Mercy",1MiJfOXSXATS1cEEZA1wgj,0.201,0.752,167267,0.433,0.0,2,0.0424,-11.052,1,0.0338,98.714,4,0.6709999999999999,33,51,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'soft rock']"
1967-06-01 01:00:00,1967,Buckinghams,Don't You Care,7qWwWg1oIczYhL3kVyabG3,0.0967,0.41,148800,0.5660000000000001,0.0,6,0.263,-11.073,0,0.0443,142.037,4,0.669,36,39,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'soft rock']"
1967-06-16 00:00:00,1967,Booker T and The MG's,Groovin',29bU062RLWPo6OR6rjonrN,0.318,0.723,163800,0.228,0.725,4,0.159,-17.689,1,0.0328,107.371,4,0.8390000000000001,24,72,"['classic soul', 'funk', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul']"
1967-06-23 00:00:00,1967,Johnny Rivers,Baby I Need Your Lovin',6Sfz7OhN8Hh9plicJoIvDw,0.7809999999999999,0.539,190200,0.423,0.0,0,0.179,-11.667,1,0.0284,106.946,4,0.72,33,95,"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll']"
